comp,ax,time,ay,vx,az,vy,vz
-70.94170119079678,-0.017,40.114551305770874,0.054,12.132,1.031,-13.247,3.448
-70.94170119079678,0.013,40.114935874938965,0.094,14.652,1.001,-10.307,2.538
-70.94170119079678,0.0,40.11519479751587,0.113,17.067,1.154,-6.877,0.018
-70.94170119079678,0.033,40.11542773246765,0.112,17.382,1.042,-6.982,-0.612
-70.94170119079678,0.091,40.115649938583374,0.152,16.332,0.943,-6.947,-1.277
-73.22786884167793,0.116,40.115909814834595,0.116,10.837,0.98,-5.477,-1.837
-73.22786884167793,0.078,40.1161994934082,0.164,11.572,1.055,-6.317,-1.767
-73.22786884167793,0.097,40.11652231216431,0.049,15.562,0.972,-9.012,-1.347
-73.22786884167793,0.096,40.11683750152588,0.156,21.127,1.016,-14.647,-1.102
-73.22786884167793,0.044,40.11716270446777,0.132,19.447,0.957,-16.327,-0.052
-73.22786884167793,0.1,40.12136244773865,0.129,16.297,1.07,-21.087,0.263
-73.22786884167793,-0.004,40.66844868659973,0.12,15.107,1.112,-22.592,1.033
-74.64332807857637,0.136,40.67075276374817,0.132,-4.808,0.882,0.963,11.988
-74.64332807857637,0.131,40.67129731178284,0.147,-6.103,1.033,3.483,10.938
-74.64332807857637,0.114,40.67171835899353,0.185,-7.678,0.945,4.743,9.258
-74.64332807857637,0.179,40.67208909988403,0.12,-7.713,0.917,4.008,8.593
-74.64332807857637,0.181,40.67243313789368,0.209,-3.688,0.992,0.823,8.278
-74.64332807857637,0.14,40.672754764556885,0.119,-3.828,1.056,2.153,8.208
-74.64332807857637,0.15,40.67301416397095,0.134,-4.073,0.981,2.608,7.753
-74.64332807857637,0.135,40.67327046394348,0.158,-1.973,1.102,2.643,9.153
-75.2331243280812,0.126,40.67349696159363,0.126,-0.818,1.021,1.173,9.678
-75.2331243280812,0.208,40.67371201515198,0.147,4.012,0.999,-2.642,11.043
-75.2331243280812,0.139,40.67557692527771,0.148,4.152,1.049,-3.692,11.358
-75.2331243280812,0.128,41.222118854522705,0.128,3.907,1.042,-4.112,11.708
-76.42362576626836,-0.181,41.222673177719116,-0.003,0.757,0.859,6.003,2.993
-75.78667832609038,-0.132,41.22449064254761,-0.003,0.862,0.95,14.158,0.613
-75.78667832609038,-0.132,41.22475266456604,-0.003,0.862,0.95,14.158,0.613
-75.78667832609038,0.012,41.224987506866455,-0.089,-0.433,1.08,9.433,-1.487
-75.78667832609038,-0.001,41.225271701812744,-0.037,-3.618,0.913,9.293,-2.887
-75.78667832609038,0.052,41.225501537323,0.019,-11.878,0.997,-0.402,-4.672
-75.78667832609038,0.17,41.225733280181885,-0.064,-13.453,1.04,-5.652,-6.702
-75.78667832609038,0.094,41.22597146034241,0.01,-21.293,1.097,-11.007,-8.872
-75.78667832609038,0.106,41.22622060775757,-0.045,-21.363,1.028,-10.832,-11.917
-75.78667832609038,0.083,41.22646617889404,0.004,-18.423,1.071,-7.647,-14.857
-75.78667832609038,0.106,41.22671151161194,0.006,-18.423,1.025,-5.512,-16.642
-76.763497176548,0.111,41.82205533981323,0.037,-14.783,0.991,-0.787,-16.852
-75.97690983292443,0.119,41.82435941696167,-0.079,-8.728,1.055,-9.047,-4.602
-74.84267710357297,0.154,41.824859380722046,-0.089,-8.588,0.978,-8.522,-4.847
-74.84267710357297,0.047,41.82521986961365,-0.081,-7.048,1.006,-8.627,-4.672
-74.84267710357297,0.185,41.825541257858276,-0.058,-8.483,1.001,-12.267,-3.832
-74.84267710357297,0.167,41.82585787773132,-0.106,-8.938,0.96,-11.882,-3.587
-74.84267710357297,0.137,41.82617688179016,-0.068,-9.533,0.974,-10.377,-2.957
-74.84267710357297,0.161,41.826497316360474,-0.087,-7.678,1.059,-8.732,-2.047
-74.84267710357297,0.153,41.82680583000183,-0.1,-4.983,1.007,-5.407,-0.892
-74.84267710357297,0.124,41.8271062374115,-0.116,-4.003,0.985,-4.217,-0.892
-74.84267710357297,0.138,41.82740521430969,-0.112,-3.093,1.004,-3.622,-0.472
-76.02886041229593,0.158,42.320252418518066,-0.146,-0.538,0.949,-2.712,0.018
-74.91633170322143,0.149,42.322389125823975,-0.064,1.632,0.927,2.258,-8.207
-74.91633170322143,0.175,42.322789907455444,-0.059,0.967,1.038,0.403,-6.947
-74.91633170322143,0.135,42.32310938835144,-0.079,-1.273,0.929,0.543,-6.632
-74.91633170322143,0.173,42.32345747947693,-0.028,-5.123,1.064,0.403,-6.737
-74.91633170322143,0.2,42.32380151748657,-0.083,-6.733,1.009,0.928,-6.807
-74.91633170322143,0.247,42.324079275131226,-0.109,-14.608,1.017,7.298,-7.262
-74.91633170322143,0.247,42.32436466217041,-0.023,-13.033,0.918,-7.962,-10.377
-74.91633170322143,0.061,42.32462239265442,-0.036,-8.833,0.945,-5.092,-11.637
-74.91633170322143,0.099,42.32486009597778,-0.086,-9.848,1.144,-4.567,-14.787
-74.40918292833841,0.217,42.3250937461853,-0.213,-5.543,1.084,0.158,-14.752
-74.40918292833841,0.154,42.3265323638916,-0.057,-2.183,0.963,8.033,-14.332
-74.40918292833841,0.185,42.836283922195435,-0.213,5.692,1.1,14.718,-13.212
-71.39616613182633,-0.111,42.838685750961304,0.118,5.447,1.032,-5.057,5.828
-71.39616613182633,-0.042,42.839293479919434,0.118,5.482,0.94,-6.107,8.313
-71.39616613182633,-0.067,42.839739084243774,0.139,11.327,1.121,0.473,11.288
-71.39616613182633,-0.004,42.840099573135376,0.157,15.947,0.969,1.768,12.968
-71.39616613182633,-0.002,42.84042143821716,0.159,21.267,1.22,2.678,13.353
-71.39616613182633,0.129,42.84071922302246,0.1,22.142,1.028,2.293,13.843
-71.64741208754658,0.076,42.840983867645264,0.147,15.807,1.068,-2.362,14.578
-71.64741208754658,0.069,42.8412446975708,0.167,12.832,0.975,-2.222,14.088
-71.64741208754658,0.087,42.84147787094116,0.13,8.282,1.029,-3.552,12.968
-71.64741208754658,0.14,42.841707944869995,0.035,9.682,0.974,-2.292,10.763
-71.64741208754658,0.129,43.35412263870239,0.106,11.957,1.039,-3.027,6.983
-73.61639479727714,0.121,43.35626220703125,0.199,11.642,1.007,-10.027,-2.362
-73.61639479727714,0.15,43.3567168712616,0.212,9.682,1.073,-6.597,-1.382
-73.61639479727714,0.155,43.357008934020996,0.225,5.202,1.042,-5.127,-1.382
-73.61639479727714,0.147,43.35730028152466,0.171,3.347,0.97,-10.727,0.963
-73.02819151167407,0.12,43.35758423805237,0.202,4.152,1.063,-12.092,2.048
-73.02819151167407,0.057,43.357842206954956,0.145,2.612,1.04,-11.987,2.818
-73.02819151167407,0.093,43.358094453811646,0.217,0.337,0.965,-12.827,4.253
-73.02819151167407,0.084,43.358351707458496,0.154,-0.573,0.999,-10.307,5.898
-73.02819151167407,0.144,43.358638286590576,0.174,1.387,0.982,-10.307,8.103
-73.02819151167407,0.108,43.358933448791504,0.138,0.932,0.973,-7.717,9.573
-73.02819151167407,0.097,43.3621711730957,0.195,3.067,0.964,-6.737,11.113
-73.02819151167407,0.136,43.85974359512329,0.187,3.067,1.028,-6.737,11.113
-75.89534369352533,0.145,43.862046003341675,0.139,0.862,1.041,-1.382,6.423
-75.89534369352533,0.171,43.86259460449219,0.144,-0.888,1.009,0.158,7.018
-76.12466362671691,0.153,43.86288332939148,0.107,-3.373,1.023,3.833,7.753
-76.12466362671691,0.142,43.86313557624817,0.12,-4.808,0.98,4.078,8.243
-76.12466362671691,0.175,43.86337161064148,0.101,-2.848,0.959,4.078,10.028
-76.12466362671691,0.072,43.86360192298889,0.125,-2.253,1.015,4.393,11.498
-76.12466362671691,0.204,43.863831758499146,0.131,-1.868,1.009,2.083,11.918
-76.12466362671691,0.173,43.86405944824219,0.135,-0.363,0.975,5.513,12.548
-76.12466362671691,0.151,43.86429738998413,0.162,-2.778,1.023,7.158,13.948
-76.12466362671691,0.146,43.86452293395996,0.167,-3.198,1.061,7.298,14.368
-76.12466362671691,0.156,44.392467737197876,0.134,-5.963,0.95,9.853,15.208
-76.44809304453797,0.131,44.394684076309204,0.107,-13.593,1.007,-2.222,-14.892
-76.44809304453797,0.07,44.39515447616577,0.159,-11.913,0.976,-10.167,-11.532
-76.44809304453797,0.118,44.39545297622681,0.168,-11.598,1.002,-10.727,-10.622
-76.44809304453797,0.121,44.39572858810425,0.107,-10.268,0.983,-4.952,-8.662
-76.44809304453797,0.114,44.395997524261475,0.155,-5.788,1.056,5.128,-7.087
-76.44809304453797,0.12,44.39626431465149,0.117,-6.838,1.049,9.643,-5.932
-76.44809304453797,0.096,44.39653396606445,0.082,-10.548,1.112,10.448,-5.162
-76.44809304453797,0.144,44.396811962127686,0.164,-13.978,1.027,9.048,-5.477
-75.70721646975868,0.116,44.39708876609802,0.158,-9.918,0.958,11.008,-6.422
-75.70721646975868,0.096,44.3973708152771,0.061,-6.803,0.905,11.043,-7.542
-75.70721646975868,0.098,44.95423412322998,0.085,-6.558,0.992,6.843,-9.012
-75.91879751782874,0.153,44.95640969276428,-0.163,-11.913,1.029,-5.302,-0.997
-75.91879751782874,0.165,44.95679545402527,-0.116,-8.868,0.931,-0.192,1.313
-75.91879751782874,0.11,44.95704698562622,-0.197,-6.173,0.936,1.418,2.888
-75.91879751782874,0.213,44.95732760429382,-0.077,-4.423,0.955,1.418,2.888
-75.91879751782874,0.196,44.9575936794281,-0.188,-0.643,0.913,1.558,3.273
-75.91879751782874,0.126,44.95785117149353,-0.195,0.827,1.032,2.888,4.428
-75.91879751782874,0.117,44.95811653137207,-0.119,2.332,0.973,3.973,5.163
-75.91879751782874,0.214,44.95842242240906,-0.178,-2.113,0.957,1.173,4.008
-75.91879751782874,0.159,44.958746671676636,-0.182,-3.233,1.102,-0.122,3.938
-75.91879751782874,0.298,44.95906853675842,-0.25,-1.553,1.242,-0.927,4.148
-77.52728408182938,0.179,45.490145444869995,-0.085,0.477,1.145,-3.692,2.223
-73.54709071092991,0.165,45.492260456085205,-0.083,5.202,0.965,12.268,-11.882
-73.54709071092991,0.214,45.49267554283142,-0.141,8.877,0.994,15.523,-11.077
-73.54709071092991,0.153,45.4929780960083,-0.012,9.472,0.676,12.688,-11.707
-73.54709071092991,0.121,45.493268728256226,-0.024,2.997,0.962,0.823,-13.352
-73.54709071092991,0.124,45.49355101585388,-0.143,-3.023,1.037,-1.662,-14.612
-73.54709071092991,0.184,45.49382543563843,-0.071,-1.063,1.197,1.243,-13.877
-73.5907828513615,0.198,45.49409890174866,-0.082,11.292,0.866,15.208,-11.007
-73.5907828513615,0.153,45.49436831474304,-0.053,9.122,0.899,9.678,-11.112
-73.5907828513615,0.134,45.494635581970215,-0.084,5.132,0.865,6.073,-11.112
-73.5907828513615,0.24,45.4949049949646,-0.053,0.197,0.821,0.648,-11.882
-73.5907828513615,0.16,45.495201110839844,-0.082,3.487,1.028,0.473,-12.022
-73.5907828513615,0.147,46.04896783828735,-0.158,7.897,0.989,3.063,-10.622
-70.76854867281253,0.144,46.04958176612854,0.067,27.462,0.951,-9.257,8.943
-70.76854867281253,0.175,46.04989409446716,0.075,24.767,1.024,-11.007,7.193
-70.76854867281253,0.196,46.05169486999512,0.025,19.622,1.013,-8.662,6.668
-70.76854867281253,0.183,46.051929235458374,-0.004,13.042,1.04,-3.622,6.528
-70.76854867281253,0.178,46.05214595794678,0.028,7.967,1.125,-0.192,6.318
-70.76854867281253,0.169,46.05235433578491,-0.014,1.387,1.071,1.698,5.933
-70.76854867281253,0.132,46.05256152153015,-0.014,-3.408,1.026,1.663,5.583
-70.76854867281253,0.108,46.05276679992676,-0.026,-5.228,0.97,1.313,5.303
-70.76854867281253,0.053,46.052985191345215,0.0,-4.948,0.954,-0.017,5.583
-71.11260931802238,-0.001,46.053244829177856,0.01,-4.808,0.975,-0.087,5.898
-71.11260931802238,-0.005,46.55164098739624,0.018,-5.018,0.996,-0.787,5.618
-73.01911822085539,0.09,46.55220127105713,0.097,2.122,0.983,-6.457,13.493
-73.01911822085539,0.124,46.55393385887146,0.137,1.037,1.118,-6.947,14.788
-73.01911822085539,0.115,46.5542209148407,0.137,-3.583,1.019,-2.677,16.643
-73.01911822085539,0.117,46.55447959899902,0.156,-4.178,1.013,-2.677,16.643
-73.01911822085539,0.125,46.554818868637085,0.165,-1.903,1.073,-5.582,17.063
-73.01911822085539,0.138,46.555089235305786,0.131,-3.513,0.904,-7.332,16.993
-73.01911822085539,0.149,46.55539894104004,0.137,7.337,1.018,-9.572,16.048
-74.02306825681225,0.134,46.555716037750244,0.088,-0.573,1.016,-6.037,14.928
-74.02306825681225,0.104,46.55598545074463,0.147,2.717,1.117,-7.577,12.408
-74.02306825681225,0.141,46.556198596954346,0.147,2.717,1.117,-7.577,11.568
-74.02306825681225,0.12,46.55780339241028,0.138,-1.378,0.986,-5.722,9.818
-74.02306825681225,0.118,47.09089207649231,0.14,-2.673,1.0,-5.407,7.543
-76.61002129568729,0.148,47.0930655002594,0.058,-17.443,0.993,19.513,9.993
-76.61002129568729,0.177,47.09352087974548,0.105,-17.163,0.98,18.533,8.908
-76.13829191335067,0.21,47.09384298324585,0.087,-15.833,1.01,16.433,7.963
-76.13829191335067,0.142,47.094133138656616,0.071,-13.978,1.018,16.608,6.668
-76.13829191335067,0.151,47.09443140029907,0.095,-20.803,1.074,14.683,6.423
-76.13829191335067,0.167,47.09472727775574,0.084,-18.633,0.998,15.278,6.038
-76.13829191335067,0.179,47.095003843307495,0.088,-19.543,0.903,15.208,6.213
-76.13829191335067,0.086,47.095261573791504,0.077,-20.103,1.058,17.098,6.668
-76.13829191335067,0.038,47.095539808273315,0.111,-16.218,1.301,14.473,8.103
-76.13829191335067,0.17,47.095765113830566,0.061,-5.508,0.915,10.833,10.098
-76.13829191335067,0.023,47.095974922180176,0.058,-2.568,1.116,10.693,12.968
-76.13829191335067,0.131,47.65511775016785,0.177,-1.378,0.667,4.463,15.733
-73.94701110965,0.055,47.65726351737976,-0.019,-15.483,1.068,-13.527,-10.307
-73.94701110965,0.049,47.65760540962219,-0.05,-19.053,0.952,-12.792,-5.127
-73.94701110965,0.112,47.65785884857178,-0.031,-20.628,1.013,-12.582,-3.447
-73.94701110965,0.08,47.65809988975525,-0.044,-22.868,1.119,-10.587,-0.577
-73.94701110965,0.116,47.65832781791687,-0.082,-18.983,0.99,-8.312,2.048
-75.63941978486997,0.121,47.658546686172485,0.083,-14.853,1.063,-7.787,2.853
-75.63941978486997,0.132,47.65876245498657,-0.071,-7.713,1.254,-11.847,5.058
-75.63941978486997,0.08,47.65896987915039,0.015,-9.708,0.777,-6.527,5.303
-75.63941978486997,0.166,47.65917348861694,-0.142,-12.858,1.064,-7.297,7.298
-75.63941978486997,0.159,47.65937566757202,-0.076,-21.643,0.909,-5.547,7.473
-75.63941978486997,0.134,47.6635205745697,0.12,-22.693,1.172,-9.537,7.298
-75.63941978486997,0.453,48.15599179267883,-0.089,-20.313,0.795,-15.732,7.613
-75.30413764966292,0.153,48.1582407951355,-0.14,-1.553,1.06,-3.902,-8.032
-75.30413764966292,0.16,48.15861916542053,-0.14,0.022,1.009,-2.782,-10.132
-75.25268314030693,0.169,48.158838510513306,-0.118,-0.958,1.059,-3.587,-12.652
-75.30619018312353,0.169,48.159043312072754,-0.118,-0.958,1.059,-3.587,-13.527
-75.30619018312353,0.158,48.159239292144775,-0.152,-2.113,1.015,-4.777,-15.697
-75.30619018312353,0.134,48.159435987472534,-0.143,-2.883,1.089,-4.007,-17.657
-75.30619018312353,0.098,48.15962839126587,-0.131,-1.273,0.928,-3.482,-19.617
-75.30619018312353,0.144,48.159820318222046,-0.187,0.722,0.965,0.858,-19.582
-75.30619018312353,0.176,48.160008907318115,-0.089,1.492,0.891,2.013,-20.562
-75.30619018312353,0.158,48.160197496414185,-0.146,1.807,0.993,4.498,-20.982
-75.30619018312353,0.113,48.66707181930542,-0.1,2.332,0.936,1.138,-21.962
-72.03599625662373,0.163,48.66959738731384,0.024,11.922,0.846,-0.262,-15.837
-70.85730906648801,0.1,48.67014765739441,-0.168,4.957,1.121,11.148,-12.267
-70.85730906648801,0.14,48.670490980148315,-0.084,8.492,1.025,12.793,-11.672
-70.85730906648801,0.178,48.670799016952515,-0.095,18.782,1.072,19.968,-9.922
-70.85730906648801,0.178,48.67108702659607,-0.143,23.017,1.053,21.963,-9.572
-70.85730906648801,0.179,48.67136812210083,-0.096,31.767,1.023,27.773,-7.857
-70.85730906648801,0.161,48.67167401313782,-0.033,37.437,0.942,32.358,-5.652
-70.85730906648801,0.109,48.67205595970154,-0.022,39.922,0.979,35.088,-4.322
-70.85730906648801,0.317,48.67237114906311,0.056,34.287,0.816,35.403,-4.112
-70.85730906648801,0.215,48.67266798019409,-0.03,32.152,0.969,29.943,-5.337
-70.85730906648801,0.202,48.675806760787964,-0.043,30.297,0.908,25.148,-5.897
-70.75618282771774,0.14,49.215389251708984,-0.093,29.807,0.964,18.953,-8.697
-69.78049932110895,-0.045,49.21603441238403,0.076,12.377,1.161,5.898,6.003
-69.78049932110895,-0.016,49.21809005737305,0.15,13.112,1.042,-8.522,6.878
-69.78049932110895,0.035,49.218443393707275,0.025,8.947,1.18,-4.252,7.158
-69.78049932110895,-0.054,49.21876335144043,0.108,6.882,0.731,-6.142,8.348
-69.78049932110895,0.005,49.21906304359436,0.073,11.887,0.968,-12.967,7.858
-69.78049932110895,0.013,49.21936321258545,0.065,13.882,0.881,-13.597,7.438
-70.19647037012486,0.049,49.21966004371643,0.108,16.157,1.197,-11.147,6.878
-70.19647037012486,0.115,49.22002196311951,0.024,16.682,0.958,-9.152,4.288
-70.19647037012486,0.03,49.220386266708374,0.125,15.317,1.007,-7.262,3.238
-70.19647037012486,0.06,49.220730781555176,0.089,9.752,1.086,-6.597,0.193
-70.19647037012486,0.107,49.766026735305786,0.17,7.862,0.807,-6.142,-1.837
-71.93549286558837,0.133,49.76811981201172,0.114,-4.913,1.033,-5.407,7.718
-71.93549286558837,0.154,49.768550872802734,0.137,0.722,1.078,-7.507,9.118
-71.93549286558837,0.149,49.768895626068115,0.143,2.507,0.975,-9.922,10.518
-71.93549286558837,0.151,49.76922583580017,0.145,1.982,0.944,-6.772,11.323
-71.93549286558837,0.151,49.76953840255737,0.145,0.827,1.006,-4.007,11.428
-71.93549286558837,0.159,49.76985812187195,0.143,-0.188,0.903,-4.917,11.218
-71.93549286558837,0.127,49.770209312438965,0.161,-0.223,0.967,-6.107,11.533
-71.93549286558837,0.181,49.77057647705078,0.151,-1.833,0.911,-4.322,11.568
-71.93549286558837,0.161,49.77095031738281,0.148,-2.778,1.069,-2.887,11.673
-72.7378896469978,0.192,49.771318197250366,0.205,-3.828,1.008,-0.717,11.148
-72.7378896469978,0.135,50.35855174064636,0.137,-5.123,0.986,4.008,10.133
-73.61452262011477,-0.133,50.360594511032104,-0.03,9.647,0.949,7.088,5.618
-73.61452262011477,-0.146,50.36090064048767,0.062,3.662,1.031,2.573,5.128
-73.61452262011477,-0.174,50.361154317855835,0.005,2.752,1.136,3.588,5.163
-73.61452262011477,-0.153,50.36138558387756,-0.029,2.542,1.044,5.443,4.918
-73.61452262011477,-0.034,50.361605405807495,-0.017,-1.238,1.054,7.263,1.873
-73.61452262011477,-0.083,50.36181879043579,-0.035,-3.828,1.12,7.858,0.928
-73.61452262011477,-0.002,50.362030029296875,-0.068,-5.368,1.015,6.318,-2.957
-73.61452262011477,0.065,50.36233115196228,-0.081,-7.118,1.026,6.283,-6.002
-73.53764151472885,0.091,50.36263704299927,-0.056,-8.133,1.001,5.618,-7.227
-73.53764151472885,0.122,50.3629412651062,-0.059,-13.593,1.103,-6.527,-10.902
-73.53764151472885,0.13,50.93562579154968,0.016,-17.968,0.947,-8.942,-12.967
-74.19649898765478,0.066,50.93791055679321,-0.091,-15.868,1.023,-4.252,-1.207
-74.19649898765478,0.084,50.938326358795166,-0.144,-8.623,1.035,-5.092,-1.382
-74.19649898765478,0.127,50.93860149383545,-0.108,-7.328,0.963,-5.617,-0.752
-74.19649898765478,0.1,50.93884348869324,-0.104,-5.928,0.957,-5.162,-0.402
-74.19649898765478,0.072,50.93907904624939,-0.129,-10.723,1.009,-4.882,-0.192
-74.19649898765478,0.119,50.939310789108276,-0.066,-10.898,0.95,-5.792,0.298
-74.19649898765478,0.103,50.93954133987427,-0.031,-11.073,1.05,-5.127,0.298
-74.19649898765478,0.239,50.93977236747742,-0.196,-10.513,1.019,-8.837,0.228
-74.19649898765478,0.162,50.94000053405762,-0.091,-9.638,1.045,-9.257,0.158
-73.79786409249444,0.102,50.94026303291321,-0.107,-10.338,1.078,-9.607,0.263
-73.79786409249444,0.165,51.49696946144104,-0.188,-12.648,1.038,-11.287,0.018
-72.15618633250328,0.154,51.497578859329224,-0.147,-3.408,1.105,6.493,-14.752
-72.15618633250328,0.152,51.49794006347656,-0.107,3.102,0.88,10.063,-12.057
-72.15618633250328,0.142,51.49980425834656,-0.066,3.732,0.885,4.358,-10.727
-70.8401136106747,0.176,51.50006365776062,-0.101,-0.328,0.908,1.523,-9.747
-70.8401136106747,0.073,51.50031089782715,-0.31,-15.833,1.162,3.133,-10.307
-70.8401136106747,0.027,51.500569343566895,-0.185,-6.313,1.253,1.453,-11.497
-70.8401136106747,0.129,51.50081706047058,-0.044,-4.493,1.242,0.403,-10.797
-70.8401136106747,0.157,51.50103759765625,0.008,0.897,0.834,7.753,-11.532
-70.8401136106747,0.141,51.50125741958618,-0.006,-1.798,0.847,7.298,-11.707
-70.8401136106747,0.342,51.50150513648987,-0.063,0.477,0.993,-2.257,-13.352
-70.8401136106747,0.229,51.50387787818909,-0.2,-10.688,1.376,-9.397,-18.112
-70.8401136106747,0.079,51.50491666793823,0.006,-7.433,1.254,-3.587,-20.002
-70.8401136106747,0.138,52.021865367889404,-0.199,0.897,1.162,13.248,-17.377
-67.89002874140384,-0.135,52.0239520072937,0.155,8.807,1.03,0.893,5.128
-67.89002874140384,-0.133,52.024312257766724,0.192,14.337,1.019,-1.662,7.053
-67.89002874140384,-0.109,52.024640798568726,0.135,22.282,0.932,-1.487,9.783
-67.89002874140384,-0.057,52.024914264678955,0.22,18.712,1.025,-1.452,14.368
-67.89002874140384,-0.051,52.02517485618591,0.181,8.037,1.1,2.818,14.963
-67.89002874140384,0.009,52.02540707588196,0.196,10.522,1.029,0.683,15.663
-67.89002874140384,0.147,52.02565264701843,0.112,14.372,1.016,-4.567,13.388
-67.89002874140384,0.131,52.026000022888184,0.112,15.982,1.016,-5.582,12.058
-67.89002874140384,0.148,52.02630949020386,0.093,21.967,0.976,-6.737,9.608
-67.98088970425988,0.157,52.02654552459717,0.055,25.152,0.873,-5.407,6.913
-67.98088970425988,0.157,52.02676606178284,0.055,22.492,0.998,-1.557,6.633
-67.98088970425988,0.14,52.57131052017212,0.052,8.247,1.034,6.843,6.283
-70.08479731984218,0.117,52.57186222076416,0.2,-2.008,0.967,-4.742,1.138
-70.08479731984218,0.107,52.573864459991455,0.172,-1.413,0.954,-6.142,1.488
-70.08479731984218,0.126,52.574153423309326,0.204,-1.203,0.984,-8.522,3.553
-70.01534870108468,0.144,52.57440710067749,0.367,1.107,1.263,-8.697,5.688
-70.01534870108468,0.22,52.57466220855713,0.119,5.867,0.898,-8.942,6.913
-70.01534870108468,0.202,52.574902296066284,0.123,6.742,1.124,-11.952,8.663
-70.01534870108468,0.14,52.57513618469238,0.19,5.622,0.819,-9.117,9.363
-70.01534870108468,0.054,52.5753812789917,0.136,7.827,1.272,-8.942,11.498
-70.01534870108468,0.113,52.57565879821777,0.231,5.902,0.889,-9.082,13.108
-70.01534870108468,0.071,52.57604694366455,0.275,2.752,0.92,-5.197,13.983
-70.01534870108468,0.087,52.57634735107422,0.275,2.752,0.92,-5.197,13.983
-70.01534870108468,0.148,53.12217855453491,0.21,1.457,0.812,-3.832,14.123
-71.35513590261635,0.126,53.124149560928345,0.117,-8.203,0.94,9.013,14.823
-71.35513590261635,0.145,53.12454676628113,0.159,-8.903,1.041,10.098,14.648
-71.35513590261635,0.127,53.12488126754761,0.133,-11.668,0.993,12.408,14.368
-71.35513590261635,0.185,53.12517786026001,0.118,-13.978,0.915,10.798,13.108
-71.35513590261635,0.172,53.12549638748169,0.112,-9.358,0.931,11.918,13.353
-71.35513590261635,0.166,53.125813245773315,0.163,-6.943,0.989,13.493,13.213
-71.35513590261635,0.159,53.12612581253052,0.131,-7.293,1.053,12.933,13.073
-71.51891931948377,0.175,53.126397371292114,0.173,-6.908,0.99,12.478,12.793
-71.51891931948377,0.17,53.12670421600342,0.163,-9.078,1.012,13.843,12.163
-71.51891931948377,0.153,53.126954555511475,0.17,-9.673,1.015,13.178,12.163
-71.51891931948377,0.201,53.1271767616272,0.152,-10.408,0.987,13.493,11.778
-71.51891931948377,0.173,53.62718176841736,0.126,-10.338,0.977,18.008,10.973
-70.88210267954555,0.132,53.62965679168701,0.112,-9.708,1.017,-3.972,-9.327
-70.88210267954555,0.096,53.63011860847473,0.144,-9.008,0.977,-0.017,-9.152
-70.88210267954555,0.063,53.63044714927673,0.107,-9.323,1.005,3.973,-8.137
-70.88210267954555,0.092,53.63075876235962,0.145,-6.768,1.034,3.973,-7.857
-70.88210267954555,0.029,53.63104724884033,0.095,-4.493,1.046,5.408,-7.367
-70.88210267954555,0.091,53.63132834434509,0.074,-3.058,1.058,5.268,-7.227
-71.25403974708051,0.17,53.63160729408264,0.133,-1.588,1.102,7.788,-6.947
-71.25403974708051,0.037,53.631880044937134,0.04,-7.433,0.947,5.408,-7.157
-71.25403974708051,0.099,53.63215088844299,0.065,-12.368,1.091,4.463,-8.137
-71.25403974708051,0.06,53.63241982460022,0.036,-16.743,0.975,3.658,-9.712
-71.25403974708051,0.033,53.63268756866455,0.06,-16.498,1.065,2.958,-12.127
-71.25403974708051,0.036,54.192686796188354,0.035,-19.088,1.13,3.343,-13.842
-71.88481121326535,0.168,54.194982290267944,-0.209,0.687,0.996,2.958,1.383
-71.88481121326535,0.157,54.195541858673096,-0.203,0.687,0.996,2.958,1.383
-71.88481121326535,0.211,54.19593262672424,-0.114,1.002,0.999,0.893,0.333
-71.88481121326535,0.209,54.19625663757324,-0.186,0.932,1.075,2.608,0.333
-71.88481121326535,0.175,54.19656538963318,-0.045,0.652,0.951,3.308,-0.857
-71.88481121326535,0.218,54.196863889694214,-0.156,0.127,1.029,1.593,-1.137
-71.88481121326535,0.219,54.19717979431152,-0.084,-0.923,0.979,-0.157,-3.447
-71.71128817324602,0.189,54.1974995136261,-0.096,-3.758,0.95,-5.862,-5.372
-71.71128817324602,0.214,54.197834491729736,-0.114,-5.368,0.987,-7.577,-7.507
-71.71128817324602,0.198,54.198158740997314,-0.128,-4.843,0.974,-5.722,-8.312
-71.71128817324602,0.209,54.19846987724304,-0.121,-3.443,0.964,-5.057,-10.797
-71.71128817324602,0.192,54.78373336791992,-0.081,-3.023,0.936,-3.552,-13.037
-67.22188262884976,0.145,54.78591442108154,-0.054,12.692,0.945,9.398,-14.612
-67.22188262884976,0.249,54.78625440597534,-0.048,11.187,1.132,8.488,-12.407
-67.22188262884976,0.193,54.78649926185608,-0.187,11.817,1.092,9.923,-11.462
-67.22188262884976,0.18,54.78671717643738,-0.078,19.377,0.962,13.318,-10.587
-67.22188262884976,0.227,54.78692412376404,-0.164,26.762,1.133,16.118,-7.787
-67.22188262884976,0.157,54.78713130950928,-0.033,29.422,0.849,19.968,-6.492
-67.22188262884976,0.174,54.78733420372009,-0.103,31.802,1.084,21.893,-4.532
-66.14137574089612,0.156,54.787537574768066,-0.164,28.827,0.985,24.378,1.138
-66.14137574089612,0.161,54.7878212928772,-0.066,28.407,0.973,26.723,1.138
-66.14137574089612,0.215,54.7880756855011,-0.11,31.872,1.107,27.143,2.468
-66.14137574089612,0.222,54.78949737548828,-0.088,31.767,0.952,23.923,3.133
