ay,vy,time,ax,vx,az,vz,comp
-0.051,0.077,35.2830548286438,0.033,-1.043,1.005,-0.661,-74.25289780781482
0.017,0.077,35.283477544784546,-0.001,-1.043,0.972,-1.116,-74.25289780781482
-0.014,0.217,35.28388452529907,0.039,0.847,1.015,-0.346,-74.25289780781482
-0.046,2.877,35.91666913032532,-0.011,0.182,0.998,0.039,-73.901407192729
-0.026,2.667,35.919127225875854,0.023,0.147,1.021,0.214,-75.045938902276
-0.037,0.637,35.919615745544434,0.042,-0.098,1.012,-0.871,-75.045938902276
-0.015,0.707,35.919981718063354,0.05,-0.308,1.006,-0.346,-75.045938902276
0.009,1.687,35.92033386230469,0.01,-0.203,1.004,-0.661,-75.045938902276
-0.03,0.777,35.92066478729248,0.047,0.462,1.012,-0.486,-75.045938902276
-0.025,1.197,35.92098426818848,0.015,-0.028,0.998,-0.276,-75.045938902276
0.015,0.007,35.92129611968994,-0.008,-0.938,0.996,-0.206,-75.045938902276
-0.012,0.847,35.92161178588867,0.025,1.232,1.0,-0.591,-74.85878206859124
-0.037,2.247,35.92194604873657,0.05,-0.028,1.02,-0.871,-74.85878206859124
-0.017,-0.028,35.922263860702515,0.034,-0.553,1.004,-0.136,-74.85878206859124
0.009,1.407,35.92257308959961,0.033,-0.588,1.019,-0.451,-74.85878206859124
-0.006,1.162,36.55778455734253,0.037,0.637,0.998,-0.276,-74.85878206859124
0.013,0.917,36.55839824676514,0.047,1.057,1.016,-0.416,-73.34770026964586
0.0,1.302,36.560420751571655,0.041,0.392,1.009,-0.626,-73.61849924449187
-0.013,1.722,36.56072759628296,0.035,0.252,1.009,-0.206,-73.61849924449187
-0.016,0.742,36.56100559234619,0.034,-0.168,1.015,-0.451,-73.61849924449187
-0.015,0.672,36.561338663101196,0.032,-0.063,0.997,-0.311,-73.61849924449187
-0.024,0.182,36.56163501739502,0.036,-0.098,1.007,-0.311,-73.61849924449187
-0.004,0.812,36.56192755699158,0.056,-0.448,1.021,-0.871,-73.61849924449187
-0.022,-0.098,36.562225580215454,0.038,0.427,1.008,-0.486,-73.61849924449187
-0.022,1.617,36.56250739097595,0.023,-0.518,0.994,-0.311,-73.61849924449187
0.005,0.287,36.562864542007446,0.043,-0.063,1.02,-0.346,-73.61849924449187
-0.013,1.512,36.56315779685974,0.042,0.462,1.022,-0.416,-73.61849924449187
-0.022,0.357,37.2147650718689,0.018,-0.238,0.998,-0.766,-74.67554396147243
-0.011,0.777,37.21738147735596,0.036,-0.028,1.009,-0.591,-73.03418364088778
-0.023,0.007,37.21792221069336,0.033,-0.203,1.009,-0.556,-73.03418364088778
-0.007,1.232,37.21831250190735,0.051,-0.203,1.019,-0.626,-73.03418364088778
-0.004,1.092,37.21865797042847,0.045,-0.448,1.017,-0.276,-73.03418364088778
-0.007,1.232,37.21904945373535,0.032,0.182,1.008,-0.241,-73.95152919486183
-0.015,0.637,37.21940207481384,0.043,0.497,1.014,-0.801,-73.95152919486183
-0.028,0.952,37.21967267990112,0.044,-0.378,1.017,-0.346,-73.95152919486183
-0.003,0.952,37.21992349624634,0.028,-0.448,1.003,-0.381,-73.95152919486183
-0.006,0.637,37.22025513648987,0.036,0.217,1.014,-0.276,-73.95152919486183
-0.013,0.987,37.2205536365509,0.05,0.532,1.023,-0.661,-73.95152919486183
-0.016,1.022,37.22314691543579,0.037,-0.063,1.011,-0.381,-73.95152919486183
-0.003,1.162,37.87143111228943,0.035,-0.203,1.006,-0.521,-73.95152919486183
0.0,0.532,37.873650789260864,0.037,0.217,1.009,-0.381,-74.46719794839953
-0.019,1.477,37.874064207077026,0.037,0.777,0.999,-0.556,-74.46719794839953
-0.024,1.232,37.87435340881348,0.045,-1.043,1.0,-0.416,-74.46719794839953
-0.008,1.372,37.874632835388184,0.028,-1.008,1.019,-0.661,-74.46719794839953
0.007,1.477,37.874886989593506,0.038,0.392,1.024,0.004,-74.46719794839953
-0.018,1.512,37.87512183189392,0.034,0.777,1.0,-0.101,-74.46719794839953
-0.026,0.672,37.87535071372986,0.028,-0.483,0.995,-0.976,-74.46719794839953
