comp,az,vy,vx,ax,vz,time,ay
-64.81653128843335,1.035,-6.002,-5.228,0.273,13.563,40.422975063323975,0.005
-64.81653128843335,0.911,-7.962,-3.653,0.287,11.533,40.42327284812927,0.022
-64.81653128843335,0.871,-12.582,-8.728,0.195,4.253,40.42355179786682,0.083
-64.81653128843335,0.972,-6.352,-4.108,0.284,-1.627,40.423829555511475,0.022
-64.81653128843335,0.995,-2.852,0.582,0.231,-8.522,40.42410087585449,0.061
-64.81653128843335,0.995,-2.852,0.582,0.231,-8.522,40.42437410354614,0.061
-66.1863846032341,1.043,-3.587,3.557,0.295,-10.972,40.898462533950806,0.05
-66.71102470909105,1.011,-1.277,-0.118,0.254,-6.492,40.90034079551697,0.032
-66.71102470909105,1.001,1.943,-1.203,0.262,-5.477,40.90066146850586,0.051
-68.57983788938486,0.987,2.888,-1.868,0.278,-4.917,40.90086555480957,0.046
-68.57983788938486,0.976,3.133,-2.288,0.273,-4.357,40.9010591506958,0.039
-68.57983788938486,0.977,1.838,-2.988,0.268,-4.042,40.90124487876892,0.041
-68.57983788938486,0.972,2.083,-3.268,0.25,-3.902,40.90143060684204,0.054
-68.57983788938486,0.959,1.978,-3.548,0.259,-3.097,40.90161347389221,0.036
-68.57983788938486,0.941,2.608,-2.288,0.268,-2.432,40.90179514884949,0.075
-68.57983788938486,0.959,2.503,-2.008,0.26,-2.327,40.90197682380676,0.068
-68.57983788938486,0.971,2.468,-0.398,0.256,-2.292,40.90215444564819,0.057
-68.57983788938486,0.99,0.753,0.547,0.266,-2.992,41.41584777832031,0.074
-66.00579983787325,1.033,-2.782,2.647,0.261,-17.482,41.41774344444275,0.065
-66.00579983787325,0.977,-12.967,-1.343,0.25,-16.117,41.418055295944214,-0.004
-66.00579983787325,0.879,0.193,7.652,0.247,-11.742,41.41828966140747,0.08
-66.00579983787325,0.819,9.748,0.232,0.145,-11.392,41.418538331985474,0.1
-66.00579983787325,1.172,6.458,9.647,0.349,-10.132,41.41874408721924,0.08
-66.00579983787325,1.109,2.538,10.067,0.349,-8.802,41.418943881988525,0.08
-66.00579983787325,0.958,-8.627,-8.833,0.292,-9.082,41.41915416717529,0.145
-66.00579983787325,0.806,-3.062,1.107,0.146,-8.487,41.41935467720032,0.053
-66.00579983787325,0.914,1.173,6.532,0.14,-10.867,41.41955208778381,0.11
-65.75421624335848,1.03,6.808,-0.888,0.319,-14.157,41.41974925994873,0.055
-65.75421624335848,1.086,-2.747,3.452,0.28,-17.307,41.96278691291809,0.046
-63.25813928009839,1.085,9.818,-3.793,0.244,-0.367,41.96511507034302,0.094
-63.25813928009839,1.006,10.833,7.022,0.123,1.313,41.96555685997009,0.141
-63.25813928009839,1.006,9.398,2.927,0.187,1.628,41.96584868431091,0.186
-63.029125876971975,0.992,8.208,-3.303,0.226,1.628,41.966115951538086,0.081
-63.029125876971975,0.943,6.458,2.262,0.161,1.453,41.96637988090515,0.068
-63.029125876971975,0.931,7.508,0.547,0.193,1.453,41.96664524078369,0.137
-63.029125876971975,0.911,10.588,-2.183,0.207,1.768,41.96690011024475,0.094
-63.029125876971975,0.949,7.998,1.842,0.234,1.768,41.96716070175171,0.048
-63.029125876971975,0.923,7.298,3.242,0.22,1.768,41.96740531921387,0.119
-63.029125876971975,0.971,4.078,0.652,0.267,0.788,41.96765208244324,0.095
-63.029125876971975,0.978,2.923,6.812,0.162,3.553,42.46192646026611,0.146
-62.10592514857153,0.999,4.883,4.012,0.17,0.613,42.4642767906189,0.147
-62.10592514857153,0.931,0.858,4.152,0.194,2.573,42.46459984779358,0.098
-62.10592514857153,0.974,2.433,2.367,0.189,3.728,42.46485948562622,0.099
-62.16028907942677,0.947,2.923,3.382,0.148,5.233,42.46509552001953,0.118
-62.16028907942677,0.939,5.443,-0.258,0.171,7.088,42.46542525291443,0.108
-62.16028907942677,0.97,6.108,-1.378,0.164,7.333,42.46572303771973,0.102
-62.16028907942677,1.021,2.888,-2.393,0.203,6.738,42.46593165397644,0.105
-62.16028907942677,0.975,-0.822,-4.703,0.151,4.148,42.466203927993774,0.119
-62.16028907942677,1.012,-1.592,-5.438,0.148,3.413,42.46651339530945,0.118
-62.16028907942677,0.999,-3.342,-3.233,0.171,2.223,42.46679949760437,0.137
-62.16028907942677,0.983,-2.187,-3.373,0.131,1.173,42.47028875350952,0.132
-62.16028907942677,1.003,-0.717,-2.673,0.168,1.068,42.98097062110901,0.128
-63.66285446068014,0.954,-2.642,2.227,0.181,6.703,42.982935428619385,0.118
-63.66285446068014,0.987,-3.412,2.717,0.177,6.143,42.98327112197876,0.131
-63.66285446068014,0.999,-2.642,1.422,0.196,5.058,42.9836151599884,0.132
-63.66285446068014,0.967,-2.852,2.682,0.184,4.568,42.98393177986145,0.123
-63.66285446068014,0.947,-1.242,3.452,0.209,4.428,42.98422288894653,0.133
-63.66285446068014,0.967,-0.752,3.312,0.203,4.358,42.98448157310486,0.127
-63.66285446068014,1.018,-0.612,3.347,0.206,4.848,42.984731912612915,0.13
-63.66285446068014,1.071,-3.342,-5.893,0.082,2.258,42.984981298446655,0.128
-63.66285446068014,1.088,-7.577,-11.283,0.162,2.293,42.98522734642029,0.034
-63.66285446068014,1.028,-6.072,-4.108,0.183,2.923,42.9854781627655,0.031
-64.00463240225355,0.835,-2.187,-6.173,0.151,3.588,42.989139556884766,0.163
-64.00463240225355,1.025,-0.577,-11.353,0.159,3.798,43.50933837890625,0.128
-64.33041397825554,0.939,-1.207,-15.623,0.319,-3.867,43.51145839691162,0.183
-64.33041397825554,0.936,0.648,-18.073,0.237,-5.267,43.511903524398804,0.012
-64.33041397825554,1.1,-2.432,-1.588,0.314,-2.852,43.51219415664673,0.099
-64.33041397825554,1.094,0.473,-1.098,0.276,-4.357,43.512513399124146,0.136
-64.33041397825554,1.005,4.288,6.812,0.209,-7.087,43.512845277786255,0.061
-64.33041397825554,0.901,-0.857,9.297,0.279,-6.597,43.51311731338501,0.11
-64.33041397825554,1.004,-5.407,1.562,0.258,-5.652,43.51338458061218,0.022
-64.77326059320701,0.956,-6.422,-0.398,0.32,-9.117,43.51364302635193,0.117
-64.77326059320701,0.879,-4.777,-5.683,0.141,-11.112,43.513901710510254,0.102
-64.77326059320701,1.207,-7.017,-13.733,0.298,-10.867,43.51416325569153,-0.0
-64.77326059320701,1.002,3.623,-4.003,0.154,-12.407,44.05157136917114,0.02
-63.77159389010943,1.115,-9.432,2.402,0.21,10.203,44.05378246307373,0.007
-63.998997177001826,0.886,1.173,4.117,0.172,12.408,44.05428886413574,0.061
-63.998997177001826,0.985,1.733,6.847,0.177,15.383,44.05462408065796,0.108
-63.998997177001826,1.064,6.283,-2.638,0.324,17.238,44.05492639541626,0.037
-63.998997177001826,1.015,5.478,1.282,0.259,18.288,44.05521893501282,0.037
-63.998997177001826,0.863,2.888,1.632,0.299,18.918,44.05550503730774,0.023
-63.998997177001826,0.962,4.533,-0.328,0.244,18.288,44.05578136444092,0.029
-63.998997177001826,1.038,-0.717,-1.203,0.279,16.643,44.05605864524841,-0.033
-63.998997177001826,1.036,3.343,-3.093,0.254,14.403,44.05633759498596,0.011
-63.998997177001826,0.943,-4.322,2.647,0.34,9.678,44.056612730026245,-0.008
-63.43494882292201,0.948,-1.557,-6.103,0.199,0.473,44.058366537094116,0.031
-63.43494882292201,0.947,-4.532,-7.608,0.235,-2.327,44.610941886901855,0.026
-63.689427499424326,0.965,1.558,-2.428,0.235,-1.172,44.61318016052246,0.018
-63.689427499424326,0.956,1.943,-4.178,0.241,-0.787,44.61355972290039,0.018
-63.689427499424326,0.962,2.258,-4.703,0.251,-0.542,44.61380577087402,0.04
-63.33285050645491,0.981,1.103,-4.003,0.228,-1.137,44.61403226852417,0.044
-63.33285050645491,0.992,-1.172,-3.408,0.247,-2.047,44.614312410354614,0.048
-63.33285050645491,1.034,-2.887,-3.688,0.252,-4.042,44.61459255218506,0.06
-63.33285050645491,1.042,-4.532,-4.178,0.247,-5.057,44.614927768707275,0.04
-63.33285050645491,1.004,-3.027,-4.423,0.237,-6.947,44.61529731750488,0.04
-63.33285050645491,0.98,-1.977,-4.983,0.241,-9.432,44.61562395095825,0.036
-63.33285050645491,0.986,0.088,-4.808,0.283,-10.867,44.61592674255371,0.039
-63.33285050645491,0.991,1.278,-3.828,0.264,-11.812,45.14215850830078,0.059
-64.17777136397514,1.165,3.833,12.237,0.347,-16.047,45.14424252510071,0.088
-64.17777136397514,1.046,-3.622,2.402,0.286,-15.417,45.1445848941803,0.038
-64.17777136397514,0.998,-2.712,3.942,0.231,-16.992,45.14482092857361,0.048
-64.17777136397514,0.945,-2.712,3.942,0.259,-16.992,45.14505052566528,0.106
-64.17777136397514,0.914,0.228,-3.933,0.26,-17.167,45.1452579498291,0.071
-64.17777136397514,0.896,4.673,-6.488,0.193,-16.887,45.145501375198364,0.095
-64.17777136397514,0.905,0.963,1.807,0.268,-19.407,45.14583110809326,0.027
-64.17777136397514,1.066,-2.222,8.527,0.17,-21.157,45.1461238861084,0.066
-64.17777136397514,0.786,1.873,12.657,0.213,-28.612,45.14635705947876,0.141
-63.1991650530454,0.786,0.123,-4.808,0.298,-23.957,45.146580934524536,0.022
-63.1991650530454,1.039,2.818,1.527,0.192,-25.112,45.146804094314575,-0.019
-63.1991650530454,0.922,2.678,2.507,0.24,-23.922,45.683164834976196,0.106
-61.06685370269522,0.989,7.963,-8.763,0.228,-1.662,45.68372178077698,-0.016
-61.06685370269522,0.862,9.888,3.487,0.154,2.048,45.6859974861145,0.169
-61.06685370269522,0.902,12.443,-4.563,0.237,4.043,45.6863214969635,0.181
-60.82106674110971,1.048,9.048,2.717,0.243,5.933,45.68659448623657,0.036
-60.82106674110971,0.937,0.718,9.367,0.25,4.638,45.686859130859375,0.138
-60.82106674110971,1.019,-0.612,4.747,0.199,4.883,45.68713927268982,0.141
-60.82106674110971,0.853,6.948,5.167,0.145,5.058,45.687400817871094,0.076
-60.82106674110971,1.14,9.538,2.717,0.28,-0.507,45.68770956993103,0.057
-60.82106674110971,1.006,10.413,6.567,0.153,-1.277,45.68797993659973,0.16
-60.82106674110971,0.966,9.958,-4.248,0.273,-2.467,45.688265562057495,0.173
-60.82106674110971,1.019,10.693,0.372,0.196,-4.217,46.1540961265564,0.068
-60.14505559568641,0.966,3.588,-3.723,0.174,5.093,46.15639877319336,0.08
-60.14505559568641,0.998,5.023,-1.728,0.112,7.193,46.15676426887512,0.135
-60.14505559568641,0.951,4.953,-3.128,0.144,8.978,46.15699124336243,0.129
-60.14505559568641,0.942,5.513,-4.598,0.106,9.573,46.15720319747925,0.106
-60.14505559568641,0.951,2.783,-3.548,0.137,9.853,46.15746355056763,0.106
-60.54868750816233,0.983,2.783,-3.583,0.119,9.328,46.157705545425415,0.122
-60.54868750816233,0.99,-1.207,-0.223,0.138,8.663,46.15792155265808,0.153
-60.54868750816233,1.002,-0.752,-0.888,0.13,6.808,46.15819597244263,0.124
-60.54868750816233,0.915,-2.117,1.702,0.132,5.478,46.15846657752991,0.129
-60.54868750816233,0.964,-3.342,3.172,0.184,3.553,46.1587290763855,0.131
-60.54868750816233,1.041,-4.672,4.537,0.184,3.798,46.6333863735199,0.141
-61.39615418365485,1.004,-4.322,4.222,0.222,5.968,46.633931159973145,0.132
-61.39615418365485,0.994,-5.162,2.017,0.217,6.808,46.63581728935242,0.127
-61.39615418365485,1.026,-4.532,-1.378,0.175,8.768,46.63609194755554,0.123
-61.39615418365485,0.983,-4.672,-1.938,0.194,8.978,46.63633990287781,0.158
-61.39615418365485,0.932,-0.717,-2.078,0.204,8.488,46.636573791503906,0.102
-61.39615418365485,0.992,1.208,-1.063,0.19,7.753,46.63680338859558,0.138
-62.7336773533926,0.988,2.678,-0.328,0.235,7.473,46.637028217315674,0.127
-62.7336773533926,0.993,-0.332,2.227,0.251,6.073,46.63725471496582,0.18
-62.7336773533926,0.965,-0.962,0.932,0.172,3.903,46.63748073577881,0.091
-62.7336773533926,1.079,-0.962,-0.153,0.2,3.903,46.637702226638794,0.233
-62.7336773533926,0.996,-8.417,-6.383,0.231,-1.977,47.13137221336365,0.048
-62.98091994576843,0.963,-3.762,-10.863,0.264,-8.697,47.13346743583679,0.133
-62.98091994576843,0.944,-0.787,-11.213,0.251,-11.357,47.13396620750427,0.042
-62.98091994576843,1.008,0.263,-10.303,0.303,-9.957,47.134270906448364,0.082
-62.98091994576843,1.017,-1.487,3.347,0.254,-5.722,47.13454866409302,0.168
-62.98091994576843,1.055,-2.922,-7.293,0.397,-6.842,47.134817361831665,-0.131
-62.98091994576843,0.854,-3.062,-8.798,0.214,-7.962,47.13508367538452,0.08
-62.31893843151474,0.996,3.308,12.307,0.136,-7.122,47.13536500930786,0.152
-62.31893843151474,1.044,0.438,-0.818,0.323,-4.707,47.13563561439514,0.012
-62.31893843151474,1.062,2.048,5.412,0.13,-5.337,47.13589692115784,0.036
-62.31893843151474,1.038,-4.042,3.382,0.371,-9.922,47.13615942001343,0.095
-62.31893843151474,0.805,4.008,-5.788,0.067,-9.432,47.13702964782715,0.078
-62.31893843151474,0.916,2.048,-4.003,0.144,-8.977,47.6382532119751,0.069
-62.537687411036316,0.975,-1.172,-13.383,0.211,-4.322,47.640353202819824,0.105
-62.537687411036316,0.984,0.788,-13.138,0.264,-2.677,47.64085602760315,0.074
-62.537687411036316,0.99,2.538,-10.968,0.202,-0.367,47.641135454177856,0.106
-62.537687411036316,0.992,4.708,-11.668,0.238,0.753,47.64136242866516,0.083
-61.74433496025651,1.005,5.583,-11.738,0.214,3.483,47.64158058166504,0.056
-61.74433496025651,1.034,2.083,-3.898,0.197,6.213,47.64179491996765,0.062
-61.74433496025651,1.1,-4.637,-3.128,0.299,7.263,47.642006158828735,0.086
-61.74433496025651,1.088,-6.492,-1.203,0.248,6.528,47.64222431182861,0.068
-61.74433496025651,0.935,-9.117,4.362,0.234,7.543,47.64244103431702,0.076
-61.74433496025651,0.845,-5.827,1.667,0.238,6.913,47.642653942108154,0.048
-61.74433496025651,0.884,-3.937,0.932,0.238,7.578,47.64288115501404,0.024
-61.74433496025651,0.929,0.298,4.817,0.305,9.713,48.11828875541687,0.053
-61.01395882732633,0.973,-1.557,0.197,0.254,-1.032,48.1202187538147,0.077
-61.01395882732633,0.959,-0.787,0.477,0.25,0.543,48.12058758735657,0.068
-61.01395882732633,0.975,1.663,0.897,0.226,1.978,48.12087059020996,0.056
-61.01395882732633,0.989,3.063,3.137,0.245,2.958,48.12113618850708,0.043
-61.01395882732633,1.015,3.833,3.172,0.244,3.063,48.121399879455566,0.034
-61.764295551522046,1.012,2.188,1.667,0.26,2.538,48.12165403366089,0.016
-61.764295551522046,0.986,0.648,0.652,0.251,1.208,48.121910572052,0.017
-61.764295551522046,0.981,-0.507,-0.888,0.253,-0.087,48.12216663360596,0.026
-61.764295551522046,0.96,-0.367,-0.818,0.256,-1.732,48.12246561050415,0.019
-61.764295551522046,0.951,1.103,-0.783,0.254,-2.327,48.122753620147705,0.034
-61.764295551522046,0.966,1.313,0.127,0.276,-2.572,48.123029708862305,0.029
-61.764295551522046,0.984,0.683,0.267,0.279,-2.012,48.59873986244202,0.022
-62.62059877074759,0.977,2.223,-0.433,0.259,-0.262,48.60074305534363,0.036
-62.62059877074759,0.983,1.558,-1.098,0.267,0.438,48.60124588012695,0.044
-62.62059877074759,0.987,0.928,-1.413,0.257,0.823,48.601557970047,0.045
-62.62059877074759,0.981,0.473,-1.238,0.256,0.963,48.60182762145996,0.054
-62.62059877074759,0.976,0.508,-0.818,0.253,0.753,48.60209131240845,0.052
-62.62059877074759,0.971,0.438,-0.433,0.252,0.123,48.602349042892456,0.052
-62.05331476870095,0.982,0.403,-0.363,0.261,-0.402,48.60260510444641,0.051
-62.05331476870095,0.989,0.368,-0.503,0.262,-0.787,48.602861166000366,0.053
-62.05331476870095,0.992,0.123,-0.503,0.276,-1.067,48.603123903274536,0.059
-62.05331476870095,0.989,0.123,-0.573,0.272,-0.822,48.603389501571655,0.057
-62.05331476870095,0.977,0.543,-0.118,0.269,-0.717,48.60364556312561,0.056
-62.05331476870095,0.975,0.963,0.407,0.28,-0.157,49.091506481170654,0.057
-62.24347689148349,0.977,0.893,0.197,0.263,-0.297,49.093655824661255,0.047
-62.24347689148349,0.991,1.103,0.092,0.268,-0.717,49.09404635429382,0.051
-62.24347689148349,0.98,1.418,0.092,0.259,-1.102,49.09433627128601,0.053
-62.24347689148349,0.982,0.823,0.652,0.264,-1.347,49.094597816467285,0.051
-62.24347689148349,0.987,1.348,0.652,0.265,-1.347,49.09487009048462,0.048
-61.20240088303657,0.979,1.313,0.722,0.251,-1.382,49.09522581100464,0.054
-61.20240088303657,0.972,0.858,0.757,0.261,-0.997,49.09553360939026,0.04
-61.20240088303657,0.968,1.173,0.372,0.257,-0.577,49.09583020210266,0.045
-61.20240088303657,0.975,0.753,0.267,0.256,-0.227,49.0961537361145,0.04
-61.20240088303657,0.981,0.648,-0.258,0.259,0.158,49.09642934799194,0.038
-61.20240088303657,0.984,0.718,0.197,0.257,0.193,49.58698606491089,0.038
-61.23272179107752,0.979,1.173,0.092,0.27,-0.892,49.58907747268677,0.034
-61.23272179107752,0.976,0.823,-0.118,0.262,-0.752,49.5894079208374,0.039
-61.23272179107752,0.975,0.963,-0.433,0.264,-0.612,49.58971071243286,0.048
-61.23272179107752,0.97,0.928,-0.258,0.26,-0.577,49.59002327919006,0.046
-61.23272179107752,0.979,0.648,-0.258,0.256,-0.227,49.59030222892761,0.046
-61.926257238715166,0.98,0.648,-0.188,0.261,-0.052,49.590575218200684,0.052
-61.926257238715166,0.973,0.683,-0.153,0.256,0.018,49.590848445892334,0.048
-61.926257238715166,0.983,0.753,-0.293,0.267,0.018,49.59113121032715,0.048
-61.926257238715166,0.981,1.033,-0.328,0.259,-0.122,49.59142279624939,0.056
-61.926257238715166,0.977,1.033,-0.223,0.269,-0.192,49.59172773361206,0.049
-61.926257238715166,0.986,0.683,-0.013,0.268,-0.367,49.59195303916931,0.048
-61.926257238715166,0.987,0.893,0.232,0.26,-0.647,50.10471773147583,0.054
-61.59132102578269,0.978,1.383,0.127,0.265,-0.472,50.106581926345825,0.049
-61.59132102578269,0.97,0.963,0.337,0.262,-0.542,50.10685467720032,0.042
-62.7259509560707,0.987,0.998,0.267,0.257,-0.682,50.10707497596741,0.051
-62.7259509560707,0.985,1.208,0.372,0.263,-0.752,50.1073522567749,0.046
-62.7259509560707,0.99,0.858,0.162,0.27,-0.752,50.10756778717041,0.044
-62.7259509560707,0.999,0.893,0.232,0.257,-0.612,50.10777473449707,0.049
-62.7259509560707,0.979,0.893,0.092,0.262,-0.612,50.10798215866089,0.048
-62.7259509560707,0.973,1.243,-0.083,0.256,-0.472,50.108234882354736,0.039
-62.7259509560707,0.979,0.718,-0.048,0.265,-0.262,50.10847449302673,0.046
-62.7259509560707,0.982,1.033,0.022,0.264,-0.262,50.108752965927124,0.046
-62.7259509560707,0.989,0.648,-0.118,0.262,-0.297,50.11253070831299,0.047
-62.7259509560707,0.991,0.788,-0.188,0.27,-0.227,50.61837339401245,0.047
-61.8675449777035,0.983,1.243,0.057,0.267,-0.647,50.62041163444519,0.043
-61.8675449777035,0.987,0.333,0.162,0.254,-0.332,50.6207275390625,0.055
-61.8675449777035,0.996,0.718,-0.328,0.266,-0.332,50.62095928192139,0.053
-61.8675449777035,0.975,0.718,0.022,0.256,-0.402,50.62117385864258,0.048
-61.8675449777035,0.984,0.858,-0.363,0.269,-0.087,50.62138223648071,0.044
-61.8675449777035,0.985,1.208,-0.258,0.259,-0.367,50.62158679962158,0.054
-61.8675449777035,0.97,0.508,0.197,0.265,-0.367,50.62179160118103,0.039
-61.8675449777035,0.978,1.173,0.197,0.272,-0.367,50.621999740600586,0.045
-61.8675449777035,0.991,0.928,-0.013,0.261,-0.682,50.62220549583435,0.049
-61.8675449777035,0.976,0.998,0.372,0.27,-0.612,50.62240743637085,0.043
-62.54232419752988,0.987,0.543,0.162,0.268,-0.682,51.119308948516846,0.045
-62.37280808423219,0.981,0.823,0.337,0.266,-0.507,51.121397972106934,0.051
-62.37280808423219,0.996,0.718,-0.083,0.265,-0.577,51.121689796447754,0.048
-62.37280808423219,0.985,0.963,0.267,0.266,-0.402,51.12190532684326,0.047
-62.37280808423219,0.982,0.788,0.057,0.267,-0.472,51.12211012840271,0.043
-62.37280808423219,0.981,1.068,-0.118,0.262,-0.472,51.12231135368347,0.05
-62.37280808423219,0.964,0.998,-0.118,0.259,-0.402,51.122509479522705,0.036
-62.37280808423219,0.971,0.788,-0.153,0.266,-0.472,51.12270450592041,0.043
-62.37280808423219,0.982,1.208,-0.188,0.265,-0.507,51.12289834022522,0.053
-61.958629072901594,0.985,0.753,-0.188,0.277,-0.402,51.123106956481934,0.051
-61.958629072901594,0.982,0.963,0.057,0.257,-0.437,51.12331557273865,0.049
-61.958629072901594,0.98,0.648,-0.083,0.26,-0.332,51.628937005996704,0.047
-61.66211892723847,0.981,0.998,0.057,0.261,-0.437,51.631235122680664,0.051
-61.66211892723847,0.983,0.998,0.022,0.266,-0.682,51.63162684440613,0.05
-61.66211892723847,0.984,1.033,0.057,0.261,-0.332,51.63186573982239,0.048
-61.66211892723847,0.98,0.893,0.057,0.263,-0.437,51.63207983970642,0.046
-61.66211892723847,0.981,0.963,0.092,0.264,-0.402,51.63228511810303,0.052
-61.66211892723847,0.977,1.103,-0.013,0.267,-0.472,51.63248920440674,0.041
-61.92380979282743,0.976,1.033,0.057,0.266,-0.612,51.63279056549072,0.05
-61.92380979282743,0.976,0.928,-0.013,0.263,-0.367,51.63312387466431,0.052
-61.92380979282743,0.977,1.068,-0.013,0.264,-0.542,51.6333544254303,0.043
-61.92380979282743,0.981,0.893,0.127,0.256,-0.542,51.633559226989746,0.048
-61.92380979282743,0.981,0.928,0.127,0.266,-0.507,52.09638023376465,0.044
-61.74664002505124,0.986,1.173,-0.118,0.268,-0.402,52.098411321640015,0.049
-61.74664002505124,0.967,1.033,0.127,0.259,-0.367,52.09875679016113,0.043
-61.74664002505124,0.975,0.788,-0.083,0.266,-0.437,52.098973989486694,0.042
-61.74664002505124,0.985,1.103,-0.083,0.261,-0.297,52.0992374420166,0.051
-61.74664002505124,0.977,0.648,0.092,0.26,-0.402,52.09955406188965,0.047
-61.74664002505124,0.987,0.753,0.022,0.265,-0.367,52.09988307952881,0.05
-61.74664002505124,0.99,0.928,-0.118,0.262,-0.297,52.10011601448059,0.048
-61.74664002505124,0.994,1.138,0.162,0.26,-0.332,52.1003155708313,0.049
-61.74664002505124,0.992,0.718,-0.153,0.26,-0.402,52.100507974624634,0.048
-61.12634904443682,0.979,1.313,-0.013,0.267,-0.542,52.10069513320923,0.043
-61.12634904443682,0.978,0.543,-0.048,0.267,-0.332,52.10198450088501,0.046
-61.12634904443682,0.975,1.348,-0.188,0.264,-0.332,52.59039926528931,0.042
-61.723987741961885,0.974,0.823,-0.048,0.265,-0.577,52.590901374816895,0.048
-61.723987741961885,0.984,0.893,0.127,0.263,-0.437,52.59264373779297,0.043
-61.723987741961885,0.984,0.928,-0.013,0.264,-0.507,52.59287190437317,0.05
-61.723987741961885,0.976,0.893,0.092,0.268,-0.367,52.593082904815674,0.047
-61.723987741961885,0.981,0.928,0.057,0.268,-0.402,52.593286991119385,0.047
-61.723987741961885,0.974,1.103,-0.153,0.263,-0.577,52.59349036216736,0.048
-61.723987741961885,0.979,0.893,0.022,0.267,-0.437,52.59368968009949,0.043
-61.723987741961885,0.987,1.033,-0.013,0.267,-0.577,52.593886613845825,0.051
-62.02702635490506,0.983,0.893,-0.048,0.267,-0.507,52.59408235549927,0.049
-62.02702635490506,0.98,0.893,0.162,0.263,-0.507,52.5942816734314,0.044
-62.02702635490506,0.985,0.928,0.162,0.263,-0.542,53.106302976608276,0.049
-62.178537638028295,0.982,0.893,0.057,0.257,-0.472,53.10840058326721,0.051
-62.178537638028295,0.983,1.068,0.162,0.266,-0.367,53.10876393318176,0.046
-62.178537638028295,0.981,0.893,-0.223,0.264,-0.402,53.10907530784607,0.045
-62.178537638028295,0.985,1.208,0.127,0.261,-0.472,53.10936617851257,0.052
-62.178537638028295,0.976,0.823,0.057,0.273,-0.472,53.10964488983154,0.046
-62.178537638028295,0.979,0.893,-0.013,0.263,-0.472,53.109920501708984,0.047
-61.41157391181775,0.982,0.823,0.022,0.266,-0.437,53.110193729400635,0.05
-61.41157391181775,0.981,0.928,-0.013,0.269,-0.577,53.110467195510864,0.048
-61.41157391181775,0.989,0.858,-0.188,0.266,-0.437,53.110743284225464,0.047
-61.41157391181775,0.979,1.033,0.057,0.265,-0.507,53.111013650894165,0.046
-61.41157391181775,0.982,0.893,0.057,0.259,-0.402,53.11134386062622,0.045
-61.41157391181775,0.972,1.068,0.057,0.269,-0.472,53.624778747558594,0.047
-61.75167820335288,0.977,0.858,0.022,0.265,-0.472,53.626729249954224,0.045
-61.75167820335288,0.987,0.998,0.022,0.265,-0.402,53.62701368331909,0.054
-61.75167820335288,0.987,0.788,0.022,0.274,-0.577,53.62724828720093,0.042
-61.65132714833199,0.981,1.103,-0.048,0.258,-0.227,53.627461194992065,0.05
-61.65132714833199,0.976,1.033,-0.223,0.264,-0.542,53.6276650428772,0.048
-61.65132714833199,0.97,0.718,-0.013,0.257,-0.612,53.62788128852844,0.043
-61.65132714833199,0.982,0.963,0.057,0.264,-0.542,53.62812352180481,0.041
-61.65132714833199,0.995,0.823,-0.048,0.265,-0.402,53.628361225128174,0.052
-61.65132714833199,0.986,1.103,0.092,0.261,-0.332,53.62865948677063,0.048
-61.65132714833199,0.988,0.893,0.092,0.274,-0.507,53.62900948524475,0.05
-61.65132714833199,0.977,0.613,0.092,0.257,-0.437,53.631149768829346,0.047
-61.65132714833199,0.974,0.648,-0.083,0.269,-0.542,54.13043832778931,0.046
-62.08392860199712,0.988,1.068,-0.048,0.266,-0.647,54.132590532302856,0.049
-61.76325533621054,0.977,1.138,0.092,0.257,-0.577,54.13302445411682,0.041
-61.76325533621054,0.978,0.893,-0.048,0.269,-0.367,54.133341550827026,0.047
-61.76325533621054,0.982,0.753,0.092,0.257,-0.577,54.13364386558533,0.047
-61.76325533621054,0.978,0.788,-0.048,0.265,-0.507,54.1339271068573,0.042
-61.76325533621054,0.98,0.963,-0.013,0.262,-0.507,54.13420867919922,0.047
-61.76325533621054,0.977,1.068,0.162,0.259,-0.402,54.13448429107666,0.051
-61.76325533621054,0.976,0.858,-0.118,0.265,-0.367,54.13475751876831,0.044
-61.76325533621054,0.978,1.103,0.057,0.254,-0.437,54.13502621650696,0.047
-61.76325533621054,0.978,0.683,-0.013,0.271,-0.367,54.135300636291504,0.053
-61.187324807596916,0.977,1.103,-0.083,0.266,-0.367,54.58639693260193,0.046
-61.543703618801324,0.975,1.418,-0.118,0.272,-0.367,54.58831596374512,0.045
-61.543703618801324,0.985,0.823,-0.118,0.265,-0.332,54.58860993385315,0.048
-61.543703618801324,0.98,1.138,0.092,0.262,-0.472,54.588836431503296,0.049
-61.543703618801324,0.988,0.473,0.092,0.271,-0.437,54.58904576301575,0.051
-61.543703618801324,0.976,1.173,0.127,0.258,-0.437,54.58925127983093,0.041
-61.22098376063525,0.972,1.103,-0.258,0.267,-0.367,54.589455127716064,0.043
-61.22098376063525,0.982,0.858,-0.013,0.256,-0.367,54.58965849876404,0.047
-61.22098376063525,0.974,1.103,0.092,0.262,-0.507,54.58985900878906,0.05
-61.22098376063525,0.981,0.823,-0.013,0.261,-0.297,54.59005880355835,0.04
-61.22098376063525,0.985,0.893,-0.083,0.26,-0.472,54.59025740623474,0.052
-61.22098376063525,0.979,0.928,-0.083,0.264,-0.437,54.59050536155701,0.043
